"","kba","domestic_timber"
"9312",14952,0.319158090361814
"9313",14954,0.182301885840717
"9314",14955,0.896184559136157
"9315",14956,1.05375656880182
"9316",14959,0
"9317",14960,0
"9318",14962,0
"9319",14963,0.128784216236329
"9320",14964,0
"9321",14966,0.115379431084035
"9322",14967,0
"9323",14968,4.2864694409195
"9324",14969,1.43847086634166
"9325",14970,9.36008659658271
"9326",14972,0
"9327",14973,0
"9328",14974,11.471729937148
"9329",14977,1.36425926927709
"9330",14978,0
"9331",14980,0.340490187571806
"9332",14981,0
"9333",14982,0
"9334",14983,0.279163078542417
"9335",14984,0
"9336",14986,0
"9337",14987,3.70586300134517
"9338",14989,0.567988323908037
"9339",14990,0.224346042643122
"9340",14992,0.000618654388046274
"9341",14993,0
"9342",14995,0.793118110527777
"9343",14996,0
"9344",30330,0
"9345",30331,0
"9346",30333,0
"9347",14958,0.11270709598597
"9348",14945,0.20960838372503
"9349",14947,0
"9350",14948,0.0754497574319438
"9351",14929,15.2979567506219
"9352",14931,6.37920454602954
"9353",14933,0
"9354",14938,2.53776948308279
"9355",14953,0.710179781200278
"9356",14994,6.09533827238744
"9357",24679,0
"9358",24680,0
"9359",24687,0
"9360",24692,0
"9361",24703,0
"9362",24708,0
"9363",24722,0
"9364",24733,0.45910389430576
"9365",24734,0
"9366",24741,0
"9367",24757,0.494435860966625
"9368",24758,0
"9369",24761,0
"9370",24763,1.36047586560523
"9371",24767,0
"9372",24778,1.56519146511037
"9373",24787,0
"9374",24794,0
"9375",24795,0
"9376",24803,0
"9377",24807,0
"9378",25107,0
"9379",25108,0
"9380",25126,0
"9381",25127,0
"9382",25128,0
"9383",25132,0
"9384",25134,0
"9385",25135,4.72801626605914e-05
"9386",26911,0.158459641859926
"9387",26916,0
"9388",27319,0
"9389",27321,0
"9390",27322,0
"9391",27323,0
"9392",27324,0
"9393",27325,0.237094454807557
"9394",27326,1.3798440379614
"9395",27327,0
"9396",27328,0
"9397",27330,0
"9398",27391,0
"9399",27393,0
"9400",27394,0
"9401",27395,0
"9402",27396,0
"9403",27397,0
"9404",27398,0
"9405",27400,0
"9406",27401,0
"9407",27402,0
"9408",27425,1.29960243397358
"9409",27438,0
"9410",27439,0
"9411",27440,0
"9412",27441,0
"9413",27442,0
"9414",27444,0.00807443998986074
"9415",27446,0.0506826661624409
"9416",27449,0
"9417",27450,0
"9418",27451,0
"9419",27460,0
"9420",27461,0
"9421",27470,0
"9422",24717,0
"9423",24780,0.261444209112403
"9424",24713,0
"9425",27445,0
"9426",24726,0
"9427",24750,0
"9428",24706,0
"9429",24709,0
"9430",24759,0
"9431",24779,0.182734743919848
"9432",24792,0
"9433",28570,0
"9434",24781,0
"9435",24805,0
"9436",24728,0
"9437",24730,0.964622447236235
"9438",28568,0
"9439",28572,0
"9440",24745,0
"9441",28577,0
"9442",24755,0
"9443",24789,0
"9444",24677,0.00266911783788445
"9445",24689,0
"9446",24691,0.00291473150606102
"9447",24705,0
"9448",24704,0
"9449",24678,0.00428971688043216
"9450",14348,2.24125968800939
"9451",14349,1.53427573495186
"9452",14350,6.63885346108456
"9453",14354,4.4979884749469
"9454",14355,0.0141397181128108
"9455",14356,0.0408943837369489
"9456",14358,1.01963780645088
"9457",14360,2.11431705172624
"9458",14361,0
"9459",14363,0.348893656151474
"9460",14365,2.86400960501001
"9461",14367,0.299933216787709
"9462",14368,0.814271953038264
"9463",14369,1.31979567370586
"9464",14370,1.38432365384337
"9465",14371,0.317656758406224
"9466",14372,1.63642016865322
"9467",14373,0.0993800321439555
"9468",14379,0.419037085349881
"9469",14381,20.2780067718877
"9470",14382,1.56199797174352
"9471",14383,0.235324025869955
"9472",14384,11.6391882960512
"9473",14387,16.8473753200754
"9474",14390,3.62451724955357
"9475",14392,3.22187025020389
"9476",14393,12.8643842776161
"9477",14394,6.34481478225591
"9478",14396,0.753871779662694
"9479",14397,1.04615409868844
"9480",14399,4.44221909634589
"9481",14401,21.0490507134859
"9482",19061,0.345322009567993
"9483",19062,0.234389109371957
"9484",19142,0.557573365033651
"9485",23860,0.56685404743068
"9486",23867,1.45047242543136
"9487",23869,5.93376700456298
"9488",23872,3.08136562199413
"9489",23873,4.54540610996044
"9490",23874,2.29790522394916
"9491",19347,0
"9492",19348,0
"9493",19349,0
"9494",19350,0
"9495",19351,0
"9496",19352,0
"9497",19353,0
"9498",19354,0
"9499",19355,0
"9500",19356,0
"9501",19357,0
"9502",19358,0
"9503",19359,0
"9504",19360,0.0122650428729933
"9505",19361,0
"9506",19362,0
"9507",19363,0
"9508",19364,0
"9509",19365,0
"9510",19366,0
"9511",19367,0
"9512",19368,0
"9513",19369,0
"9514",19371,0
"9515",19373,0.284126894456971
"9516",19374,0
"9517",19375,0
"9518",19376,0
"9519",19377,0
"9520",19378,0
"9521",19379,0.215340094421757
"9522",19380,0.0454241711192978
"9523",19381,0.0323831032748499
"9524",19382,0
"9525",19383,0
"9526",19385,0
"9527",19386,0
"9528",19387,0.326113026195925
"9529",19388,0.206095673375223
"9530",19389,0.475629232064832
"9531",19390,0.14549110728161
"9532",19391,2.36229473596247
"9533",19392,1.06336045555789
"9534",19393,0.273135244978823
"9535",19394,0
"9536",19395,0
"9537",19397,0.437460547085475
"9538",19398,0.0551743726062649
"9539",19400,0.00062733712146432
"9540",19401,0
"9541",19402,0
"9542",19403,0
"9543",19404,0.208360977787268
"9544",19405,0.0541011970427325
"9545",19406,0
"9546",19407,0
"9547",19408,0.0612324616577417
"9548",19410,0.118202666277014
"9549",19412,0
"9550",19414,0.226852721865368
"9551",19416,0.126597454240366
"9552",19417,0.00642599129153894
"9553",19420,0
"9554",19421,0
"9555",19422,0
"9556",19423,0
"9557",19424,0
"9558",19426,0
"9559",19427,3.20732637434534
"9560",19428,0.232562492709619
"9561",19429,0.621277199057209
"9562",19430,0.00134984115950449
"9563",19431,0
"9564",19432,0
"9565",19433,0
"9566",19434,0.282139114398918
"9567",19435,0
"9568",19436,0.00278568368636446
"9569",19437,0.87948232711062
"9570",19438,0
"9571",19439,0
"9572",19440,0
"9573",19441,0
"9574",19442,0.209928628976739
"9575",19443,0.11515377197655
"9576",19444,0.11395866850381
"9577",19445,0.0806581729989844
"9578",19446,0
"9579",19447,0.0258967969566584
"9580",19448,0
"9581",19449,0.929593756058425
"9582",19450,0
"9583",19451,0.0309440604294451
"9584",19452,0
"9585",19453,0.141975104126164
"9586",19454,0
"9587",19455,0.550251380278114
"9588",19456,0.00221843138244441
"9589",19457,0.783673926720582
"9590",19458,0.162055852525574
"9591",19459,0.11148062740599
"9592",19460,0.00622487152296751
"9593",19461,0.428699161401678
"9594",19462,0
"9595",19464,0.452206213550904
"9596",19465,0
"9597",19466,0.0180980194301053
"9598",19467,0.209041087775915
"9599",19468,0
"9600",19469,0.0515740428428181
"9601",19470,0.0313322735616805
"9602",19471,0.149741192640746
"9603",19472,0.108634930901852
"9604",19473,0
"9605",19474,0.0341702330681003
"9606",19475,0.235768974723415
"9607",19476,0
"9608",19477,0
"9609",19478,0.0411768253917619
"9610",19479,0
"9611",19480,0
"9612",19481,0
"9613",19482,0
"9614",19484,0
"9615",19486,0
"9616",19487,0.0535244009858366
"9617",19488,0
"9618",19489,0.176613599971633
"9619",19490,0
"9620",19491,0
"9621",19492,0
"9622",19493,0.171724218869731
"9623",19494,0
"9624",19495,0
"9625",19496,0
"9626",19497,0
"9627",19498,0
"9628",19499,0
"9629",19500,0.00930388962560654
"9630",19501,0.0169776320143001
"9631",19502,0
"9632",19503,0
"9633",19504,0
"9634",19505,0.485417449584617
"9635",19506,0.858082473635769
"9636",19507,0
"9637",19508,0
"9638",19509,0.00029669081965245
"9639",19510,0.69457410034589
"9640",19511,0.784320629715879
"9641",19513,0.355770490990454
"9642",19514,0
"9643",19515,0
"9644",19516,0
"9645",19517,0
"9646",19518,0
"9647",19519,0
"9648",19520,0.0658847232957591
"9649",19521,0.146033602189988
"9650",19522,0
"9651",19523,0
"9652",19525,0.522436526909851
"9653",19526,0.368735649387894
"9654",19527,0
"9655",19528,0.153059183908175
"9656",19529,0.123459698460218
"9657",19530,0
"9658",19531,1.81900586686317
"9659",19532,0.382753334657616
"9660",19533,0.940051827565003
"9661",19534,0.299870261941295
"9662",19535,0
"9663",19536,0
"9664",19537,0
"9665",19538,0
"9666",19539,0
"9667",19540,0.948007741820366
"9668",19542,0.0877396492053985
"9669",19543,0
"9670",19544,0.308689150195614
"9671",19545,0.0136168279529802
"9672",19546,0
"9673",19547,0
"9674",19548,0
"9675",19549,0
"9676",19550,0
"9677",19551,0
"9678",19552,0
"9679",19553,0
"9680",19554,0
"9681",19555,0.197521604090928
"9682",19556,0
"9683",19557,0
"9684",19558,0
"9685",19559,0.0293895013291185
"9686",19560,0
"9687",19561,0.00310314899023709
"9688",19563,0.11805197139288
"9689",19564,0.0594824107019383
"9690",19565,0.881616803641298
"9691",19566,0.0432266069322377
"9692",19567,0
"9693",19568,0
"9694",19569,0.0953507870978892
"9695",19570,0.0123264243347584
"9696",19571,0.0271445991153068
"9697",19572,0
"9698",19573,0
"9699",19574,0
"9700",19577,0
"9701",19582,0.644886139339807
"9702",19583,0.129509924750884
"9703",19584,0
"9704",19585,9.02856821153927e-05
"9705",19586,0
"9706",19587,0.124546367125627
"9707",19588,0
"9708",19589,0
"9709",19590,0.00360691778804718
"9710",19591,0
"9711",19592,0
"9712",19593,0.0376623018706143
"9713",19594,0.365700302360846
"9714",19595,0.168562295047576
"9715",19596,4.48590328741343
"9716",19597,0.582425835195241
"9717",19598,0.257567824336341
"9718",19599,0.27465454827891
"9719",19600,0
"9720",19601,2.55396241974921
"9721",19602,2.1267397545165
"9722",19603,0.4429843390191
"9723",19604,1.42218102411223
"9724",19605,2.29750869320444
"9725",19606,1.52115004151433
"9726",19607,0
"9727",19608,0.753752813828575
"9728",19609,15.3236441996372
"9729",19610,0.252457720650913
"9730",19611,0.408038702779507
"9731",19613,0.768216586820799
"9732",19614,0
"9733",19615,0
"9734",19616,0.209993210713534
"9735",19617,0
"9736",19618,0
"9737",19619,0.00140437936951179
"9738",20848,0.0306345905256549
"9739",32073,0
"9740",14671,23.2756259905392
"9741",14690,0
"9742",14696,0
"9743",14701,0
"9744",14703,0.00577428458696277
"9745",14719,4.59585673514192
"9746",14725,5.2776182951103
"9747",14731,5.63699182341047
"9748",14743,0.252641970482876
"9749",14759,0
"9750",14770,0
"9751",14771,1.20769899698831
"9752",14772,0
"9753",14783,0.363567277459674
"9754",14786,0.107327293805714
"9755",14787,0.0503988125413157
"9756",14792,0
"9757",14794,0
"9758",14803,0
"9759",14805,0.0531710603670398
"9760",14807,0.548116873706065
"9761",14820,0
"9762",14821,0
"9763",14822,0
"9764",14825,0
"9765",14826,0.447544433502681
"9766",14827,0.0542382467505019
"9767",14835,0
"9768",14836,0
"9769",14837,0
"9770",14838,0
"9771",14839,0
"9772",14847,0.19564877320981
"9773",14853,8.62981370467381e-05
"9774",14861,0.189113601039347
"9775",14869,0.6029555774482
"9776",14892,0
"9777",14904,0
"9778",14907,0
"9779",14910,8.72763840826664
"9780",14911,0
"9781",19122,7.23711576690162
"9782",23935,0
"9783",23942,0
"9784",24026,0
"9785",24028,0
"9786",24589,0
"9787",14674,0
"9788",14677,3.17512466698276
"9789",14682,7.40314837134806
"9790",14684,0.199618052730124
"9791",14687,4.94804998911762
"9792",14691,0.11418996438865
"9793",14692,4.57735663164961
"9794",14693,2.39899080116672
"9795",14694,0.0936757627490472
"9796",14695,0.81572566417645
"9797",14698,0.212980141703997
"9798",14699,0.669367425848597
"9799",14702,0.323295676143531
"9800",14704,4.3513017296756
"9801",14712,0
"9802",14716,0
"9803",14724,161.089630976813
"9804",14735,3.77362962544445
"9805",14736,1.5638112557235
"9806",14738,0
"9807",14752,1.87452602483588
"9808",14767,3.0932625332877
"9809",14775,0.0377480093865534
"9810",14785,0.0800903372101815
"9811",14789,0.39517412043902
"9812",14790,0.288808907708107
"9813",14791,0
"9814",14796,0.0220385816246439
"9815",14800,0
"9816",14801,5.42716083446546
"9817",14814,0
"9818",14817,4.30660211529728
"9819",14840,0
"9820",14842,0
"9821",14848,7.77913272147249
"9822",14862,0
"9823",14881,4.93796964098036
"9824",14883,0.150393887466489
"9825",14886,0.0110478644684177
"9826",14887,0.422159361478886
"9827",14888,0
"9828",14889,0.0294879533858793
"9829",14905,1.89829715201833
"9830",14915,0.0480028311237622
"9831",14918,47.7013701828479
"9832",24025,0
"9833",24027,6.36509341363811
"9834",24457,2.96427871066043
"9835",24458,13.9057148890036
"9836",24460,39.0738716343509
"9837",24465,0
"9838",25154,4.8170209617475
"9839",14408,0
"9840",14414,0
"9841",14419,0
"9842",14429,0
"9843",14433,5.73937069698702
"9844",14440,0.536740345350106
"9845",14454,7.3059316437756
"9846",14456,0
"9847",14483,0
"9848",14485,0
"9849",19049,10.250238727817
"9850",19068,0.0798473132017098
"9851",19073,0.102003124293034
"9852",19076,0.0128172257989588
"9853",19085,0
"9854",19086,0
"9855",19091,7.96192974888784
"9856",19110,0.142348465457245
"9857",19149,6.34558117909982
"9858",23445,0
"9859",19093,0.0098087452352047
"9860",44737,0.539972370053166
"9861",44734,0.0742395206061228
"9862",14503,0
"9863",14506,0
"9864",14510,0.379916992599412
"9865",14511,0
"9866",14403,0
"9867",14410,0
"9868",14412,3.69701477345803
"9869",14413,0
"9870",14415,0
"9871",14416,0
"9872",14421,2.82050749539382
"9873",14422,0
"9874",14426,0
"9875",14432,0
"9876",14447,0
"9877",14448,1.59410072607321
"9878",14449,0
"9879",14450,8.05183945637864
"9880",14453,74.5931636186578
"9881",14455,2.42777484178862
"9882",14457,4.95775413303624
"9883",14461,0.140651660416513
"9884",14464,3.48167736687914
"9885",14473,0
"9886",14475,0.613577954638653
"9887",14477,2.14235913159647e-05
"9888",14479,0.380373626472139
"9889",14480,0
"9890",14486,0
"9891",14487,0
"9892",14489,0
"9893",14491,0
"9894",14492,0
"9895",14493,1.53448064517115
"9896",19053,0
"9897",19059,0
"9898",19083,1.36241165809143
"9899",19092,3.60895868058365
"9900",19096,0.600039500098918
"9901",19103,17.2527699947803
"9902",19116,1.68788082452062
"9903",19130,0
"9904",19143,0
"9905",23446,1.74040290742444
"9906",14519,0
"9907",14521,0.00347019256959842
"9908",14528,0
"9909",14530,1.96633641262721
"9910",14538,0
"9911",14539,2.07275697188705
"9912",14540,0.333826351332537
"9913",14551,1.02232634050148
"9914",14559,6.53686906323469
"9915",14562,0
"9916",14563,0
"9917",14588,0
"9918",14605,0.334932058760984
"9919",14609,0
"9920",14616,2.58617660020733
"9921",14617,0
"9922",14624,0
"9923",14629,0
"9924",14633,0
"9925",14637,0
"9926",14641,11.7518095497626
"9927",14645,2.3418533091265
"9928",14653,0
"9929",14656,0.752386735051348
"9930",14659,0
"9931",14660,0
"9932",31588,5.65480830851535
"9933",14534,0
"9934",14520,1.0150019257628
"9935",14636,0.00629400867426458
"9936",14643,0
"9937",14655,0.0236649263375702
"9938",14536,0
"9939",14537,0.142776942551576
"9940",14544,5.87416778680647
"9941",14546,3.04233344314998
"9942",14553,0
"9943",14569,1.425243993746
"9944",14579,1.08285556645314
"9945",14582,0.372600520739575
"9946",14591,1.41900077435946
"9947",14596,0.353229795246386
"9948",14601,0
"9949",14604,0.117234311887444
"9950",14611,0.694474607125128
"9951",14613,2.56950155229208
"9952",14626,0
"9953",14627,0
"9954",14648,0.0183223358077239
"9955",14649,0
"9956",14650,0
"9957",45312,4.77444375994939
"9958",27479,0
"9959",24737,0
"9960",26099,0
"9961",26097,0
"9962",26103,0
"9963",29586,0
"9964",29587,0
"9965",26095,0
"9966",26106,0
"9967",29913,0
"9968",29622,0
"9969",26098,0
"9970",26096,0
"9971",19787,0
"9972",20331,1.58985988901535
"9973",20335,0
"9974",20336,0
"9975",23663,0
"9976",23750,0
"9977",23757,0
"9978",23761,0
"9979",23770,0
"9980",23775,0
"9981",23779,0
"9982",23783,0
"9983",23787,0
"9984",24503,0
"9985",24541,0
"9986",27168,0
"9987",27468,0
"9988",31321,0
"9989",31325,0
"9990",23805,0
"9991",24542,0
"9992",20334,0
"9993",23810,0
"9994",20332,3.11692323711822
"9995",20320,2.15219555686366
"9996",23751,0
"9997",23768,0
"9998",23771,0
"9999",30077,0
"10000",23677,0
"10001",23665,0
"10002",23715,0
"10003",23703,0
"10004",23686,0
"10005",23688,0
"10006",23692,0
"10007",23691,0
"10008",23670,0
"10009",23707,0
"10010",23711,0
"10011",23701,0
"10012",23673,0
"10013",23681,0
"10014",23679,0
"10015",23704,0
"10016",23695,0
"10017",23713,0
"10018",23697,0
"10019",23689,0
"10020",23702,0
"10021",23668,0
"10022",23682,0
"10023",23675,0
"10024",23714,0
"10025",23674,0
"10026",23807,0
"10027",23742,0.553380553228116
"10028",23728,1.07199247948312
"10029",23729,0.618872228209112
"10030",27469,0
"10031",20330,1.39471874146549
"10032",23740,0.539256336544828
"10033",23735,0
"10034",23727,0.067930328299624
"10035",23730,0.174203929883158
"10036",23733,0
"10037",23720,0
"10038",23734,0.187876523530292
"10039",23736,2.22414498673825
"10040",23731,2.9553722332344
"10041",23723,0.603107996528059
"10042",23717,0
"10043",23738,0
"10044",23812,0
"10045",23660,0
"10046",23659,0
"10047",23786,0
"10048",23784,0
"10049",24513,0
"10050",23793,0
"10051",23788,0
"10052",23792,0
"10053",23791,0
"10054",23789,0
"10055",23693,0
"10056",23696,0
"10057",23687,0
"10058",23684,0
"10059",23795,0
"10060",23551,0
"10061",23796,0
"10062",23667,0
"10063",23683,0
"10064",23690,0
"10065",19973,0
"10066",23726,0.247320784655907
"10067",30078,0
"10068",23664,0
"10069",23550,0
"10070",23698,0
"10071",23705,0
"10072",45278,0
"10073",28013,0
"10074",23752,0
"10075",23753,0
"10076",28015,0
"10077",28016,0
"10078",23767,0
"10079",23772,0
"10080",26274,0
"10081",23774,0
"10082",23781,0
"10083",27456,0
"10084",31023,0
"10085",23797,0
"10086",23798,0
"10087",23808,0
"10088",24507,0
"10089",23741,0.0069832230419849
"10090",23724,2.53975985110315
"10091",23721,0.431232948895495
"10092",45280,0
"10093",23811,0
"10094",23685,0
"10095",23801,0
"10096",45279,0
"10097",23709,0
"10098",30653,0
"10099",30919,0
"10100",30921,0
"10101",30953,0
"10102",19788,0
"10103",20324,0
"10104",20326,9.2619765258902
"10105",20328,0
"10106",20333,4.1219527265379
"10107",23542,0
"10108",23543,0
"10109",23548,0
"10110",23549,0
"10111",23765,0
"10112",23766,0
"10113",24314,0
"10114",24315,0
"10115",24316,0
"10116",24317,0
"10117",24325,0
"10118",24326,0
"10119",24328,0
"10120",24504,0
"10121",24505,0
"10122",24506,0
"10123",24508,0
"10124",24509,0
"10125",24510,0
"10126",24511,0
"10127",24512,0
"10128",24514,0
"10129",24516,0
"10130",24517,0
"10131",24518,0
"10132",24519,0
"10133",24520,0
"10134",24521,0
"10135",24522,0
"10136",24523,0
"10137",24524,0
"10138",24525,0
"10139",24526,0
"10140",24527,0
"10141",24533,0
"10142",24538,0
"10143",24539,0
"10144",24540,0
"10145",24543,0
"10146",27169,0
"10147",27170,0
"10148",27447,0
"10149",27452,0
"10150",27453,0
"10151",27454,0
"10152",27455,0
"10153",27459,0
"10154",27462,0
"10155",27463,0
"10156",27464,0
"10157",27465,0
"10158",27471,0
"10159",27475,0
"10160",27483,0
"10161",28272,0
"10162",28529,0
"10163",30048,0
"10164",30049,0
"10165",30050,0
"10166",30051,0
"10167",30052,0
"10168",30053,0
"10169",31293,0
"10170",31294,0
"10171",31296,0
"10172",31297,0
"10173",31302,0
"10174",31318,0
"10175",31319,0
"10176",31323,0
"10177",31324,0
"10178",30983,0
"10179",30989,0
"10180",30990,0
"10181",30991,0
"10182",30992,0
"10183",30993,0
"10184",30994,0
"10185",30985,0
"10186",30986,0
"10187",31004,0
"10188",31006,0
"10189",31007,0.0155328119113115
"10190",31008,0.248525799062285
"10191",31009,1650.66388377848
"10192",31010,0
"10193",31011,0
"10194",31042,0
"10195",30103,0
"10196",31038,0
"10197",31039,0
"10198",31035,0
"10199",31040,0
"10200",31030,0
"10201",31037,0
"10202",31034,0
"10203",31033,0
"10204",31032,0
"10205",31024,0
"10206",31027,0
"10207",31028,0
"10208",31026,0
"10209",31025,0
"10210",31019,0
"10211",31018,0
"10212",31020,0
"10213",31041,0
"10214",31014,0
"10215",31015,0
"10216",31012,0
"10217",31021,0
"10218",31022,0
"10219",31016,0
"10220",31017,0
"10221",31329,0
"10222",31348,0
"10223",31349,0
"10224",31350,0
"10225",31351,0
"10226",31352,0
"10227",31353,0
"10228",31335,0
"10229",31336,0
"10230",31337,0
"10231",31338,0
"10232",31334,0
"10233",31344,0
"10234",31347,0
"10235",31341,0
"10236",31346,0
"10237",30954,0
"10238",30920,0
"10239",30651,0
"10240",23560,0
"10241",45507,0
"10242",45508,0
"10243",45509,0
"10244",45510,0.126553797123956
"10245",45511,0
"10246",45512,0
"10247",45513,0
"10248",45514,1.06290112362407
"10249",45515,0
"10250",45516,0.807924522245865
"10251",45517,1.29249550151194
"10252",45518,0.353392144720864
"10253",45519,0.208297747491034
"10254",45520,0.733860332044406
"10255",45521,1.11289159721468
"10256",45522,0.103560501435458
"10257",45523,2.31955766785775
"10258",45524,45.8940820073042
"10259",45525,1.04748397654191
"10260",45526,31.5249494962614
"10261",45527,4.75725463244882
"10262",45528,16.8830235508297
"10263",45529,57.1945642930085
"10264",45530,28.7578262628043
"10265",45531,2.69458253487181
"10266",45533,0
"10267",45534,0
"10268",45535,7.63500095405503
"10269",45536,2.89207576817969
"10270",45537,0
"10271",45538,0.748655375153032
"10272",45539,5.54220370681231
"10273",45540,12.464214233351
"10274",45541,1.44663317072903
"10275",45542,3.28800022041895
"10276",45543,5.66881909441761
"10277",45544,8.09426718994593
"10278",45545,0
"10279",45546,3.40080160052404
"10280",45547,9.48624346411098
"10281",45548,3.88165546738715
"10282",45549,27.0236608418282
"10283",45550,8.78358654944576
"10284",45561,0
"10285",45563,1.38275224389613
"10286",45564,0.276937254452818
"10287",45565,0
"10288",45566,29.4156989334281
"10289",45567,19.3303063021777
"10290",45568,3.66236388837975
"10291",45569,4.02570752986619
"10292",45570,3.40231036080469
"10293",45571,1.76766446035934
"10294",45572,0.470276540628677
"10295",45573,0.138314106052985
"10296",45574,15.9076547588931
"10297",45575,48.0223474983391
"10298",45576,77.8677708764851
"10299",45577,6.9552433586851
"10300",45578,5.00301916650396
"10301",16401,0
"10302",16428,1.67527998821835
"10303",16420,0.321114803230735
"10304",16446,0
"10305",16398,1.58878434453007
"10306",114,0
"10307",103,0
"10308",20929,0
"10309",3589,0
"10310",3587,0
"10311",3588,0
"10312",9167,0
"10313",30043,0
"10314",32095,0
"10315",27476,0
"10316",28542,0
"10317",27458,0
"10318",27466,0
"10319",28625,0
"10320",32163,0
"10321",32074,0
"10322",23712,0
"10323",23676,0
"10324",23699,0
"10325",45248,0
"10326",1644,0
"10327",1646,0
"10328",1951,0
"10329",1647,0
"10330",1648,0
"10331",1651,0.176444393767178
"10332",1652,0.00392402611723735
"10333",1653,0.693763735398678
"10334",1655,0.500625524256652
"10335",1649,0
"10336",1656,0
"10337",1658,0.687187948061873
"10338",1661,0
"10339",1921,0
"10340",1920,0
"10341",1922,0
"10342",1662,0
"10343",1905,0
"10344",1669,0
"10345",1670,0
"10346",1663,0
"10347",1672,0.29437937658399
"10348",1932,0
"10349",1761,0
"10350",1764,0
"10351",1765,6.23131525434213e-05
"10352",1766,1.06935456325929
"10353",1767,0
"10354",1768,0.129745138536391
"10355",1769,0
"10356",1770,0.150886248773483
"10357",1771,0.418474811987849
"10358",1772,0.739584172146299
"10359",1773,1.62584974713631
"10360",1774,0
"10361",29953,0
"10362",29954,0
"10363",29955,0
"10364",29978,0
"10365",29979,0
"10366",29980,1.18380609691737
"10367",29981,0.0115200075705456
"10368",30029,0
"10369",30031,0
"10370",9004,0
"10371",9003,0
"10372",16016,2.58811106503581
"10373",30946,0
"10374",45661,0
"10375",30827,0
"10376",45655,0
"10377",45658,0.94539786508828
"10378",30956,0
"10379",31066,0
"10380",16582,0
"10381",16583,0.131055271311019
"10382",16540,0
"10383",16541,0
"10384",16537,0
"10385",16503,0
"10386",16539,0.103934970083304
"10387",16542,0
"10388",16576,0
"10389",16571,0
"10390",16575,0
"10391",16572,0
"10392",16578,0
"10393",16573,0
"10394",16579,0
"10395",16574,0
"10396",16577,0.000904031169785686
"10397",16556,0
"10398",16555,0
"10399",16535,0
"10400",16533,0
"10401",16534,0
"10402",16536,0
"10403",16553,0
"10404",16554,0
"10405",16462,0
"10406",16463,0
"10407",16461,0
"10408",16452,0
"10409",16453,0
"10410",16454,0.0618715388087518
"10411",16455,0
"10412",16456,0
"10413",16457,1.00506373530765
"10414",32066,0.33783610139938
"10415",32067,0.712395500924516
"10416",16580,0
"10417",16451,0
"10418",16517,0
"10419",16518,0
"10420",16519,0
"10421",16520,0
"10422",16521,0
"10423",16522,0
"10424",16523,0
"10425",16524,0
"10426",16525,0
"10427",16526,0
"10428",16527,0
"10429",16528,0
"10430",16532,0
"10431",32059,0
"10432",16481,0
"10433",16482,0
"10434",16483,0
"10435",16484,0
"10436",16485,0
"10437",16486,0
"10438",16487,0
"10439",16488,0
"10440",16489,0
"10441",16490,0
"10442",16492,0
"10443",16493,0
"10444",16494,0
"10445",16495,0
"10446",16496,0
"10447",16497,0
"10448",16498,0
"10449",16499,0
"10450",16500,0
"10451",16501,0
"10452",16502,0
"10453",45737,0
"10454",16466,0
"10455",16467,0
"10456",16468,0
"10457",16469,0
"10458",16472,0
"10459",16473,0
"10460",16474,0
"10461",16475,0
"10462",16476,0
"10463",16477,0
"10464",16479,0
"10465",16480,0
"10466",16529,0
"10467",16600,0
"10468",16601,0
"10469",16603,0
"10470",16604,0
"10471",16605,0
"10472",16606,0
"10473",16607,0
"10474",16608,0
"10475",16609,0
"10476",16602,0
"10477",16611,0
"10478",16612,0
"10479",16613,0
"10480",44499,0
"10481",16587,0
"10482",32060,0
"10483",16531,0
"10484",16478,0
"10485",16584,0
"10486",16585,0
"10487",16586,0
"10488",16589,0
"10489",16590,0
"10490",16591,0
"10491",16592,0
"10492",45733,0
"10493",16593,0
"10494",16594,0
"10495",16595,0
"10496",16596,0
"10497",16597,0.032103018868041
"10498",16598,0
"10499",16599,0
"10500",45734,51.8600409529286
"10501",16557,0
"10502",16560,0
"10503",16561,2.11512215045605
"10504",16563,0.011114569719594
"10505",16565,0
"10506",16568,0
"10507",16566,0.0748135322531637
"10508",16559,0
"10509",16558,0
"10510",16562,0
"10511",16564,0
"10512",16567,0.236662516852854
"10513",16569,0.366195573977011
"10514",16570,0
"10515",16552,0.742667053475186
"10516",16505,0
"10517",16548,0.936428218063809
"10518",16549,0
"10519",16550,0
"10520",16551,2.43792054571313
"10521",16506,0
"10522",16507,0.4540250124774
"10523",16508,0
"10524",16509,0
"10525",16543,0
"10526",32064,0
"10527",45738,0
"10528",16545,0
"10529",16546,0
"10530",16547,0
"10531",32062,0
"10532",32063,0
"10533",32065,0
"10534",24073,0
"10535",16504,0
"10536",16538,0
"10537",24071,0.00400484951180284
"10538",32068,2.28158741992736
"10539",32070,0
"10540",16581,0.129976469755198
"10541",16510,0.0202732974561208
"10542",16511,1.62908654628224
"10543",16512,0
"10544",16513,0
"10545",16514,0.028043714307285
"10546",16515,0
"10547",16516,0
"10548",16450,0.434122388521425
"10549",16459,0
"10550",16458,0.265390062082191
"10551",16530,0
"10552",16588,0
"10553",45735,73.7057365608026
"10554",16491,0
"10555",45739,0
"10556",45740,0.0262171562265302
"10557",45741,0
"10558",45742,0
"10559",45656,0
"10560",45657,0
"10561",15341,14.5641775351508
"10562",15342,0
"10563",15343,0.0252100906147853
