"","kba","coastal_protection_reef","coastal_protection","coastal_protection_offshore","coastal_protection_onshore","commercial_timber","domestic_timber","flood_mitigation_500km","flood_mitigation_50km","fuelwood","fwfish","grazing","marinefish","moisture_recycling","nitrogen_retention_500km","nitrogen_retention_50km","nature_access_rural_6hr","nature_access_rural_1hr","nature_access_urban_6hr","nature_access_urban_1hr","pollination","reef_tourism","sediment_deposition_500km","sediment_deposition_50km","vulnerable_carbon"
"7029",29602,0,878.130462293862,68.9023352265358,878.130462293862,17.0342882707523,0,0,0,0.54331978463384,0,0.842173481098189,553.185327529907,133.384133790157,397268.026756614,370491.244877785,28527965.4199219,93260.0562229156,5682489.0703125,0,42.8361818576084,0,385.451243680902,360.755520736799,22704
"7030",44523,0,0,349.233667075634,0,0,0,0,0,0,0,0,402.892723798752,2.61537517235601,0,0,32639.4990234375,32074.0654296875,0,0,0,0,0,0,16
"7031",29603,0,510.85920274118,85.5698662139475,510.85920274118,23.6566988748291,0.353899758999078,0,0,0.582292935568728,0,0.0134580227653714,872.396173477173,117.69188275602,307905.168342426,291083.337496646,29872162.0546875,55741.4591350555,5034030.828125,0,34.0826087300084,0,98.1043329041859,94.5254015303508,17918
"7032",29604,0,0,0,0,28.1277076835498,0.496202285851822,29552.2454363708,945.882071626423,4.21111054613717,0,0,0,321.934941220944,1181470022,72018246.6875,543183775,3838873.41821289,103469402.125,0,1.08233303497407e-06,0,15604321.073761,1279247.84992599,7852
"7033",29605,0,0,0,0,2.06493488205975,0,1184.85405504619,212.067254869948,0.660176830830336,0,0,0,21.3762865699887,44810797.5,10823220.125,48945197,2262913.34375,9256253.25,0,0,0,296156.671875,80791.2431030273,538
"7034",29606,0,0,0,0,3.88366663771652,0,2575.52321424103,57.5245663208201,0.0237955388481664,0,6.42249328013197,0,401.95984644353,103522661.75,5831825.59326172,37312168.625,851536.858077526,44483601.6523438,1090781.82421875,0.000109838518255856,0,3396747.62011719,152974.15650177,4231
"7035",29607,0,55.9046924356371,73.7562020901928,55.9046924356371,2.27340873335069,0,0,0,0.0017588811533642,1.79295526444912,0.204266455318319,1706.02595865726,387.597456233431,116086.603546739,138398.93299368,9605275.86590958,6412.33482074738,46850367.2148438,0,0,0,7.3188104598994,7.76959349637036,11733
"7036",26017,0,0,0,0,0,0,0,0,0,0,0,1216.91956996918,0,0,0,0,0,0,0,0,0,0,0,686
"7037",26247,0,0,0,0,0,0,0,0,0,0,0.109644764281427,386.282379150391,1.25482027135716,0,0,124.961925506592,8.92054748535156,0,0,0,0,0,0,0
"7038",26235,0,0,0,0,408.038759633289,1.03353090742617,362243.398724056,15824.0969441276,4.52734519242461,0,1.4540094450414,0,6572.04525839444,4282229931.5,240816586.482422,1382036773.96875,3339423.87770748,549859691.835938,121421.487304688,0.0842376431406881,0,46711240.9548187,2637163.76214808,108452
"7039",26115,0,1655.87418722734,2145.44710451085,1655.87418722734,15.0602692979502,0.0789282441485848,373.465873246964,326.33765684779,0.840218489327077,0.111386655946262,0.307010602734586,604.338850498199,149.756457584614,519738.499985397,470829.520748198,332150110,2308716.20501709,472015125.5,0,81.2506328574382,0,5201.85172989964,4509.59122923017,5130
"7040",26147,0,0,0,0,0.835630031105076,0.0319335237145424,470.702889634946,42.7694649478344,0.0366650203714452,0.00133840518537909,0,0,0,5091090.125,449994.5625,5702940.625,123377.625,3867767.125,48415.01953125,21.7447748929262,0,27126.7890625,2537.62225341797,266
"7041",26117,0,0,0,0,34.1596637634629,0.227768216882835,11167.1428039404,9585.67462781129,2.86875326197612,0.192020748043433,0.355128720052074,192.480056524277,152.180638357977,2986250.25195312,2507876.4375,616695431,13999012.8933125,874320178,4113667.33105469,29.2749337656423,0,25094.3114448003,20652.9816376418,8356
"7042",26142,0,0,0,0,2.77615716589039,0,3820.19215135774,1011.47912370914,0.237918195220373,0,1.11331304245295,0,52.0973440871432,87913132.5,28449082.78125,73328850.25,1093139.85546875,93119933.5,432711.045898438,5.16824068315327,0,1295963.62290955,481730.114890337,951
"7043",26150,0,0,0,0,56.4988702563934,0.00709694014572117,126042.931737027,2682.78281711346,1.3222414759626,0.119585846550763,0.0226434174498054,0,229.410071805712,840923259.375,22431773.7460938,254578110.1875,2606835.1333437,124269927.382812,0,0.00898043905881218,0,1698415.85380808,46856.6053051273,45411
"7044",29609,0,0,0,0,1.81487250083329,0,5566.62550571784,25.8884498338744,0,0,81.5868312048665,0,6489.92392121599,249485008.859375,1304673.76515198,29890872.2576752,7114.89277935028,5558604.30859375,0,0.127247831315425,0,3635926.42720556,22724.0480771363,48846
"7045",29610,0,0,0,0,6.67924906338808,0,15807.2507676661,3360.3742718139,0.169450785633824,0,19.4039115596904,0,805.381716002806,70345766.6856079,16145062.9694214,246960417.117188,352870.389779568,2569655604.40625,0,1410.65007422031,0,1035010.26849771,256587.976078629,7504
"7046",26166,0,0,0,0,4.25968125097482,0,1407.03673090909,187.921517268836,0.147080614355969,0,0.0562164472075417,0,101.813472736788,18119974.1875,2735265.6328125,61816598.125,608232.663360596,72533332.75,1295440.31835938,0.464570345781794,0,113696.174482346,17925.3213815689,1517
"7047",26239,0,0.774662174517289,0.978196889162064,0.774662174517289,0,0,0,0,0,0,0,445.286442756653,17.2447771641387,16.9609951982275,16.7359545058571,109.610787391663,25.3062400817871,0,0,0,0,0,0,3534
"7048",26236,0,0,0,0,0.899575799782639,0,2101.28113627958,121.051224153507,0.0182742015262185,0.00425984873436391,0,0,13.0793951735748,13952020.5,790333.0625,2055549.625,32827.9404296875,537398.625,0,0,0,101121.25390625,5772.1806640625,175
"7049",26237,0,0,0,0,0,0,0,0,0,0,0,0,455.694719346268,0,0,0,0,0,0,0,0,0,0,18583
"7050",29617,0,0,0,0,0.0688009078446712,0,46714.5651168267,2586.38006465577,0,1.32985450513661,5.83529231306577,0,3006.18716736619,264542064.8125,24325391.3549805,67887043.8242188,461170.608825684,24740425.6634521,143621.42578125,138.921755709752,0,5895409.18451905,354956.664429009,17120
"7051",26249,0,0,1.32854538037463e-07,0,0,0,0,0,0,0,0,1051.00035810471,11.3992243826052,0,0,0,0,0,0,0,0,0,0,0
"7052",26250,0,0,0,0,0,0,0,0,0,0,0,335.852504968643,0,0,0,0,0,0,0,0,0,0,0,443
"7053",29619,0,34.4072838549243,72.7682365179062,34.4072838549243,0,0,0,0,0,0,0,2565.18024611473,0,0,0,0,0,0,0,0,0,0,0,0
"7054",29620,0,0,0,0,0,0,0,0,0,0,0,557.976608991623,7.9571801604637,0,0,0,0,0,0,0,0,0,0,0
"7055",29621,0,0,0,0,0,0,0,0,0,0,0,55.477114200592,0,0,0,0,0,0,0,0,0,0,0,0
"7056",29623,0,5178.95146756017,5935.3928429641,5178.95146756017,38.3614971011928,0,1052.47378691466,963.064270179933,0.670792100354271,1.17180149327032,44.4371987565493,16484.49281919,4476.83893287131,1420830.70014926,1301738.09368083,706840592.153687,2711952.13620806,323510142.539993,1151202.77734375,18.4697483498107,0,5479.96100004039,4988.01608386826,232523
"7057",29624,0,0,0,0,570.71306059438,0,416379.28893893,47308.201261619,11.4993612526088,0.256870628334582,3.02253824073059,0,7372.12278766483,2292757904.47266,235134342.310547,1196719756.125,17940521.0928845,353631092.277344,4371700.20263672,17.3782952871792,0,6519903.31367686,784980.812586816,79625
"7058",31416,0,401.160343600437,55431.1962550034,401.160343600437,0.0285315840102638,0,1624.01481005339,932.932786023645,0.000877736915748246,0.860388357425109,0.0583655564185307,1878.31852054596,20.2390923617266,1088795.125,650366.5625,13430835.0625,527847.916030884,15752355.4375,3205278.33789062,0,0,556.012878417969,332.38005065918,785
"7059",31417,0,48.8138370513916,49.0707225799561,48.8138370513916,34.9710625322498,0,22599.2704506059,20997.4935795422,0.123703159769475,0.347423814237118,0.204926482073428,2878.20580911636,666.238026494649,3256742.79793312,3010670.80477896,107288903.684418,1211358.85198975,64761106.7373047,0,0.537243421016683,0,53769.8595927944,51028.1717056377,35277
"7060",29625,0,2853.75829639694,599.008414349802,2853.75829639694,144.051108110131,0,117563.545626309,54536.9597071915,6.68269422542821,56.2228274249937,17.8421078797974,19057.7316945791,5964.34672735836,191773644.731632,127451869.990131,1095815490.09582,14586524.2129521,1522950523.91089,59919002.3022461,0.243596509600247,0,359242.731234135,300912.630139759,288163
"7061",31419,0,0,0,0,4.10859405878303,0,6108.30496623754,4244.79305767396,0.937322005089537,0.115158449625596,1.19265444302168,0,86.7142868782412,8085334.40625,5524875.234375,47729888.375,6058697.26074219,23003258.5625,3191482.46777344,5.20824213884771,0,115645.583747864,80056.1690616608,5447
"7062",29626,0,0,0,0,454.303449046673,0,861729.398623282,47859.8722265542,15.9856986259208,0.72075680620037,1.35298954850256,0,5491.44757192182,5009149109.5,288514670.892578,990500644.5625,13877747.9316769,257283163.234375,4642154.92529297,3.02987418996093,0,9937611.74032164,714403.785910716,50650
"7063",29627,0,0,0,0,0.160889718298168,0,4239.29749975804,415.579291413756,0,0,12.7981709950337,0,2846.07054920135,255723549.65625,25963025.6191406,7406802.26285553,102411.067522049,1221795.65234375,0,0,0,9891659.70058632,1048351.49274099,28692
"7064",29628,0,0,0,0,0.323884551957939,0.0319360876106889,1412.79810138183,120.173396973284,0.0334060677853134,0,21.709166672027,0,1405.3108205786,80003466.34375,9098334.38378906,29559838.8476562,132168.587892532,23100338.7744141,0,1.33546236951764,0,1950751.71526241,217407.836873591,9471
"7065",29629,0,0,0,0,4.83883275771387,0,11732.2939522283,470.908863995469,0.0681780300126407,0.0480032984632999,121.744616432175,0,13647.8477344166,463528891.796875,24010524.222621,46463828.32023,304002.643204689,42639461.6340332,0,0.0838908381638666,0,11833927.0109253,656045.305192525,113976
"7066",29630,0,0,0,0,0.738223511029159,0.00535669846272912,6104.30215548947,81.4468133732218,0.00110302607833135,0,44.4150166301737,0,7498.06155942421,207504824.773438,2798751.40742493,10645592.5973301,33869.9879508018,0,0,0.0982068198698701,0,5620970.65971661,83027.0635457281,68711
"7067",29631,0,0,0,0,7.33107653101619,0,31018.3202333661,10890.7023553268,0.434342830386523,0.00890833209268749,1.53561476570439,0,227.015790230537,659023343,235278614,85744340.5,4357547.54206848,117881954,13092205.1748047,0,0,1922810.82635498,673650.063903809,2021
"7068",29636,0,0.467546164989471,743.676316261292,0.467546164989471,0.0374677665531635,0,0,0,0.00996662210673094,0.00123555329628289,0.117647066712379,744.88201713562,0,0,0,2757057.625,206302.9140625,7103701.5,176489.421875,0,0,0,0,137
"7069",29637,0,8.6987596154213,4134.50262224674,8.6987596154213,0.758941908875186,0,0,0,0.00866237277514936,0,0,10523.710341692,0,0.950446963310242,0.885075509548187,2221913.19921875,47478.4779996872,147072.984375,0,0,0,0,0,877
"7070",29638,0,0,0,0,0,0,0,0,0,0,0,14.4193439483643,0,0,0,2290374.5,122105.96875,6823372.5,0,0,0,0,0,0
"7071",26001,0,0,0,0,3.06022769815988,0,0,0,0.169123274315181,0,0.312081891741315,0,820.259347072158,306673651.25,69212508.6875,20916377.796875,81734.950345993,7389649.4765625,0,0,0,17170752.2699451,3890869.55715656,3252
"7072",31422,0,0,0,0,93.7723239213128,0,3321.19312066002,1532.31781009187,1.12246422899574,0.0392993483692408,0,0,837.975088720812,6188692.0078125,2709075.01171875,172576809.875,406847.494349957,69242854.6875,0,0.661283796109501,0,35194.241849333,15313.9635882974,25895
"7073",29642,0,0,0,0,2.95556683420681,0.0950779877315966,11948.0392685932,785.327840153624,0.397907583350377,0,0,0,77.2792701659491,228501418,19024334.5625,89627582.5,136255.775268555,43631493.25,0,0,0,1427987.07342529,128168.915309906,1591
"7074",31423,0,0,0,0,207.051185658652,0.12641975204736,33404.4626857073,6209.33091774134,8.10705750710722,0.0158994508674368,0.00509819335048391,0,2318.44005008323,311268756.375,65989299.6328125,2776520794,18461365.1747017,1421785022.9375,0,0.551358361047593,0,4003497.66934109,802861.266273916,40358
"7075",29643,0,0,0,0,7.91881592548074,0.414749653952411,17960.9102693687,929.648964516931,0.613433519980132,0,0,0,101.753493783905,378173090,36131263,69643702.5,2230557.76220703,12004843.59375,0,0,0,1520544.57769775,151738.007419586,2819
"7076",31424,0,0,0,0,2.95445866818245,0,8378.87584204041,4891.98572421575,0.583381130480503,0,0,17.9088222980499,29.6845105635675,16728048.25,11331110.4375,17095256.875,1935689.515625,2529595.875,635446.578125,0.0599239383664099,0,13766.6573038101,8502.03811216354,926
"7077",29644,0,275.328491210938,0,275.328491210938,0,0,0,0,0,0,0,3.4023289680481,2.07837724988567,1083.70764160156,1073.18005371094,0,0,0,0,0,0,0,0,80
"7078",31195,0,3781.853828641,25059.5823985261,3781.853828641,20.9391367388676,0,175.493243694789,121.276255044575,0.0485388741056483,0,0,666.705380439758,0,489677.943465143,312520.22744589,41175534.75,276326.390350819,50458128,0,0,0,355.84076784912,213.705512246932,13555
"7079",29645,0,137.697387695312,90.9086380004883,137.697387695312,0,0,0,0,0,0,0,2.0887815952301,0,0,0,0,0,0,0,0,0,0,0,56
"7080",29646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7081",29647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7082",29648,0,198.396636962891,1.33330345153809,198.396636962891,0,0,0,0,0,0.00130010722205043,0,3.4023289680481,2.07837724988567,0,0,0,0,0,0,0,0,0,0,68
"7083",29649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7084",29650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7085",29651,0,4700.55529785156,2180.3955078125,4700.55529785156,0,0,0,0,0,0,0,6.26634478569031,4.15675449977134,150533.48828125,146170.3984375,8573647,222203.71875,22115854,572740.5625,0,0,0,0,111
"7086",29652,0,0,0,0,0,0,0,0,0,0,0,2.54191493988037,0,0,0,8669707,1074215.5,21123792,1449253.375,0,0,0,0,0
"7087",29653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7088",31219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7089",29654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7090",29655,0,0,0,0,0,0,0,0,0,0.00149161531589925,0.0170293371760802,2.54191493988037,2.07837724988567,33847.1015625,33541.73046875,8476500,921171.9375,20739038,1042354.5,0.0890108868479729,0,0,0,73
"7091",29656,0,0,0,0,0,0,0,0,0,0,0.00427825658867784,552.170021891594,0,0,0,0,0,0,0,0,0,0,0,346
"7092",31429,0,0,0,0,31.6598544667118,0,232832.745566716,10139.1675306768,1.42032180170598,0.227653459645808,522.430308180086,0,20019.1083113905,10299198135.5,557350273.279297,2316750376.70312,15876104.2003779,2363219644.30518,4784980.00527382,158.417755674384,0,186863266.539459,9614055.03268266,272039
"7093",31430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7094",44526,0,0,0,0,2.60404973506622,0,56672.5354101552,201.495453233189,0.00779645517468452,0,109.777374626018,0,6843.91175806753,2380841659,10594832.8815918,157381088.822266,836966.087348461,74372505.7717285,0,28.5321985769001,0,56569553.7312317,249300.047457904,23002
"7095",31049,0,0,0,0,0,0,0,0,0,0,0,1101.0044182539,0,0,0,0,0,0,0,0,0,0,0,64
"7096",31050,0,0,13.4857720434666,0,0,0,0,0,0,0,0,2371.78492321074,0,0,0,286346.184791565,51643.5243911743,0,0,0,0,0,0,0
"7097",31051,0,29.049101062119,37.9461707770824,29.049101062119,0,0,0,0,0,0.00660541350953281,0,2240.73335655034,0,0,0,67593.3994636536,2737.79923248291,0,0,0,0,0,0,0
"7098",31052,0,0,0,0,0,0,0,0,0,0,0,210.712897026911,0,0,0,0,0,0,0,0,0,0,0,0
"7099",31053,0,0,0,0,0,0,0,0,0,0,0,1040.55370032787,0,0,0,0,0,0,0,0,0,0,0,0
"7100",31054,0,0,0,0,0,0,0,0,0,0,0,712.6972438097,0,0,0,0,0,0,0,0,0,0,0,0
"7101",31055,0,0,0,0,0,0,0,0,0,0,0,1600.65518641472,0,0,0,0,0,0,0,0,0,0,0,0
"7102",31056,0,0,0,0,0,0,0,0,0,0,0,1140.96775639057,0,0,0,0,0,0,0,0,0,0,0,0
"7103",31057,0,0,0,0,0,0,0,0,0,0,0,1177.42947661877,0,0,0,0,0,0,0,0,0,0,0,0
"7104",31058,0,0,0,0,0,0,0,0,0,0,0,1413.63003087044,0,0,0,0,0,0,0,0,0,0,0,0
"7105",31059,0,0,0,0,0,0,0,0,0,0,0,1280.6361823082,0,0,0,0,0,0,0,0,0,0,0,0
"7106",31060,0,0,0,0,0,0,0,0,0,0,0,4731.80102008581,0,0,0,0,0,0,0,0,0,0,0,0
"7107",31061,0,0,0,0,0,0,0,0,0,0,0,1456.12430205103,0,0,0,0,0,0,0,0,0,0,0,0
"7108",31062,0,0,0,0,0,0,0,0,0,0,0,2.35289996676147,0,0,0,0,0,0,0,0,0,0,0,0
"7109",31063,0,0,0,0,0,0,0,0,0,0,0,984.864303350449,0,0,0,0,0,0,0,0,0,0,0,0
"7110",31064,0,0,0,0,0,0,0,0,0,0,0,1851.38774490356,0,0,0,0,0,0,0,0,0,0,0,0
"7111",31065,0,0,0,0,0,0,0,0,0,0,0,982.607422590256,0,0,0,0,0,0,0,0,0,0,0,0
"7112",31067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7113",31068,0,0,0,0,0,0,0,0,0,0,0,553.912606954575,0,0,0,0,0,0,0,0,0,0,0,0
"7114",31069,0,0,0,0,0,0,0,0,0,0,0,860.094114005566,0,0,0,0,0,0,0,0,0,0,0,0
"7115",31070,0,0,0,0,0,0,0,0,0,0,0,722.073059797287,0,0,0,0,0,0,0,0,0,0,0,0
"7116",31071,0,21.5911866128445,464.608155848458,21.5911866128445,0,0,0,0,0,0,0,1771.49266956002,0,0,0,193349.426402092,52494.6123542786,0,0,0,0,0,0,0
"7117",31072,0,0,0,0,0,0,0,0,0,0,0,1388.14452564716,0,0,0,0,0,0,0,0,0,0,0,0
"7118",31073,0,0,0,0,0,0,0,0,0,0,0,218.51982191205,0,0,0,491.541881561279,0,0,0,0,0,0,0,0
"7119",31074,0,0,0,0,0,0,0,0,0,0,0,1829.38990902901,0,0,0,0,0,0,0,0,0,0,0,0
"7120",31075,0,42.6173288568389,105.418691433464,42.6173288568389,0,0,0,0,0,0,0,1403.90930652618,1.36790692591262,0,0,1473.63435745239,8.61966991424561,0,0,0,0,0,0,0
"7121",31076,0,0,0,0,0,0,0,0,0,0,0,2361.66045912169,0,0,0,0,0,0,0,0,0,0,0,0
"7122",31077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7123",31078,0,0.668555021286011,139.046268584207,0.668555021286011,0,0,0,0,0,0,0,4349.06545269489,2.61575779497641,0,0,4801.88080883026,18.016881942749,0,0,0,0,0,0,1556
"7124",31079,0,0,0,0,0,0,0,0,0,0,0,1729.405616045,0,0,0,0,0,0,0,0,0,0,0,216
"7125",31080,0,0,0,0,0,0,0,0,0,0,0,795.601632118225,0,0,0,0,0,0,0,0,0,0,0,0
"7126",31081,0,0,0,0,0,0,0,0,0,0,0,1007.1361323595,0,0,0,0,0,0,0,0,0,0,0,0
"7127",31082,0,0,0,0,0,0,0,0,0,0,0,279.615518346429,0,0,0,0,0,0,0,0,0,0,0,0
"7128",31083,0,0,0,0,0,0,0,0,0,0,0,270.580127537251,0,0,0,0,0,0,0,0,0,0,0,0
"7129",31084,0,0,0,0,0,0,0,0,0,0,0,548.928198456764,0,0,0,0,0,0,0,0,0,0,0,0
"7130",31085,0,0,0,0,0,0,0,0,0,0,0,650.257689803839,0,0,0,0,0,0,0,0,0,0,0,0
"7131",31086,0,0,0,0,0,0,0,0,0,0,0,3659.8762755394,0,0,0,0,0,0,0,0,0,0,0,0
"7132",31087,0,0,0,0,0,0,0,0,0,0,0,741.160691261292,0,0,0,0,0,0,0,0,0,0,0,0
"7133",31088,0,187.634246304631,2890.77909267507,187.634246304631,0,0,0,0,0,0,0.00465289937512319,2151.10322594643,0.154786393313204,0,0,256738.866044998,64402.7457904816,0,0,0,0,0,0,941
"7134",31089,0,0,2.40863990783691,0,0,0,0,0,0,0,0,1893.75714227557,0,0,0,415.708992004395,184.759552001953,0,0,0,0,0,0,0
"7135",31090,0,0,0,0,0,0,0,0,0,0,0,1585.13167619705,0.79676984995618,0,0,0,0,0,0,0,0,0,0,33
"7136",31091,0,0,0,0,0,0,0,0,0,0,0,1263.45022666454,0.0515954644377346,0,0,0,0,0,0,0,0,0,0,797
"7137",31092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7138",31093,0,55.0329437255859,148.699390411377,55.0329437255859,0,0,0,0,0,0,0,186.853162318468,0,0,0,365.18408203125,365.18408203125,0,0,0,0,0,0,0
"7139",31094,0,0,0,0,0,0,0,0,0,0,0,354.762448951602,0,0,0,0,0,0,0,0,0,0,0,0
"7140",31095,0,0,0,0,0,0,0,0,0,0,0,893.341018438339,0,0,0,0,0,0,0,0,0,0,0,0
"7141",31096,0,1820.69421291351,1821.39785903576,1820.69421291351,0,0.0890291521802287,0,0,0.0206122629159308,0,0.0193708994383141,1146.31784892082,0.455968975304207,0,0,191804.193840027,17101.5927505493,0,0,0,0,0,0,195
"7142",31097,0,0,0,0,0,0,0,0,0,0,0,779.25286257267,0,0,0,0,0,0,0,0,0,0,0,0
"7143",31098,0,183.581763151567,8746.47623838205,183.581763151567,0,0.0592056562932793,0,0,0.0373078533057841,0,0,1572.08220803738,0.538899286379335,0,0,3885.28609085083,458.111889839172,0,0,0,0,0,0,2160
"7144",31099,0,0,531.074798583984,0,0,0,0,0,0,0,0,266.392694890499,0,0,0,2884.2890625,480.71484375,0,0,0,0,0,0,0
"7145",31100,0,3581.37286376953,3495.1555060105,3581.37286376953,0,0.0389950599081055,0,0,0.00757905790719192,0.00124540668912232,3.74590518742704e-05,8151.44391608238,8.20414218777543,0,0,12246.0220947266,1639.02328491211,0,0,0,0,0,0,6935
"7146",31101,0,0,62.1397933959961,0,0,0,0,0,0,0,0,1063.74237012863,0,0,0,0,0,0,0,0,0,0,0,0
"7147",31102,0,0,0,0,0,0,0,0,0,0,0,1233.38454544544,0,0,0,0,0,0,0,0,0,0,0,0
"7148",31103,0,0,0,0,0,0,0,0,0,0,0,1137.72763848305,0,0,0,0,0,0,0,0,0,0,0,0
"7149",31104,0,0,0,0,0,0,0,0,0,0,0,2941.04768621922,0,0,0,0,0,0,0,0,0,0,0,0
"7150",31105,0,0,0,0,0,0,0,0,0,0,0,787.637256860733,0.103190928875469,0,0,0,0,0,0,0,0,0,0,455
"7151",31106,0,0,22.4714430454531,0,0,0,0,0,0,0,0,4290.80805566441,0,0,0,0,0,0,0,0,0,0,0,0
"7152",31108,0,0,0.00934683531522751,0,0,0,0,0,0,0,0,1677.18066430092,0,0,0,156.347145080566,8.68859672546387,0,0,0,0,0,0,1026
"7153",31109,0,54.6599479615688,7602.85849454069,54.6599479615688,0,0,0,0,0,0,0,5467.14585077763,0,0,0,46767.7509346008,11640.0818567276,0,0,0,0,0,0,0
"7154",31110,0,0,0,0,0,0,0,0,0,0,0,1615.46391987801,0,0,0,272.138275146484,0,0,0,0,0,0,0,0
"7155",31111,0,22.3839709758759,294.79622239247,22.3839709758759,0,0,0,0,0,0,0,2156.68366217613,0,0,0,667.963223457336,146.472941398621,0,0,0,0,0,0,574
"7156",31113,0,80.4534958265722,57.5584850541782,80.4534958265722,0,0,0,0,0,0,0,286.128896713257,0,0,0,22675.4382324219,12058.2972760201,0,0,0,0,0,0,0
"7157",31114,0,0,0,0,0,0,0,0,0,0,0,264.783807873726,0,0,0,0,0,0,0,0,0,0,0,0
"7158",31115,0,0,0,0,0,0,0,0,0,0,0,137.856918215752,0,0,0,0,0,0,0,0,0,0,0,0
"7159",31116,0,0,0,0,0,0,0,0,0,0,0,280.454887866974,2.83008234980186,0,0,0,0,0,0,0,0,0,0,0
"7160",30165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7161",31118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7162",31119,0,3.77180886827409,5.71007056979739,3.77180886827409,0,0,0,0,0,0,0,472.329510092735,0,0,0,27314.8461914062,15.8035545349121,0,0,0,0,0,0,0
"7163",31120,0,0,0,0,0,0,0,0,0,0,0,258.917460918427,0,0,0,0,0,0,0,0,0,0,0,666
"7164",31121,0,0,0,0,0,0,0,0,0,0,0,172.997868061066,0,0,0,0,0,0,0,0,0,0,0,0
"7165",31122,0,0,0,0,0,0,0,0,0,0,0,190.213100910187,0,0,0,887.041078567505,0,0,0,0,0,0,0,6957
"7166",31123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7167",31124,0,1.09664018824697,2.8972954750061,1.09664018824697,0,0,0,0,0,0,0,483.125834703445,0,0,0,391.806434631348,71.2438640594482,0,0,0,0,0,0,0
"7168",31125,0,0,0,0,0,0,0,0,0,0,0,145.296661138535,0,0,0,0,0,0,0,0,0,0,0,0
"7169",31126,0,0,0,0,0,0,0,0,0,0,0,115.920704722404,0,0,0,0,0,0,0,0,0,0,0,0
"7170",31127,0,0,0,0,0,0,0,0,0,0,0,75.9037286639214,1.0857024991134,0,0,431.824371337891,0,0,0,0,0,0,0,0
"7171",31128,0,0,0,0,0,0,0,0,0,0,0,344.351773142815,0,0,0,0,0,0,0,0,0,0,0,0
"7172",31129,0,0,0,0,0,0,0,0,0,0,0,152.711382031441,5.3394546672072,0,0,0,0,0,0,0,0,0,0,0
"7173",31130,0,0,0,0,0,0,0,0,0,0,0,500.503488063812,0,0,0,0,0,0,0,0,0,0,0,0
"7174",31131,0,0,0,0,0,0,0,0,0,0,0,230.446338415146,0,0,0,0,0,0,0,0,0,0,0,7091
"7175",31132,0,0,0,0,0,0,0,0,0,0,0,162.652388811111,0,0,0,0,0,0,0,0,0,0,0,585
"7176",31133,0,0,0,0,0,0,0,0,0,0,0,255.263235569,0,0,0,0,0,0,0,0,0,0,0,0
"7177",31134,0,0,0,0,0,0,0,0,0,0,0,192.535069942474,0,0,0,0,0,0,0,0,0,0,0,0
"7178",31135,0,0,0,0,0,0,0,0,0,0,0,275.982923746109,0,0,0,0,0,0,0,0,0,0,0,471
"7179",31136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7180",31137,0,56.0319596379995,151.495950579643,56.0319596379995,0,0,0,0,0,0,0,441.500744819641,4.24562090268656,0,0,8405.29772949219,0,0,0,0,0,0,0,0
"7181",31138,0,0,0,0,0,0,0,0,0,0,0,579.915857791901,4.92492024711641,0,0,0,0,0,0,0,0,0,0,0
"7182",30191,0,0,0,0,0,0,0,0,0,0,0,190.50339281559,0,0,0,0,0,0,0,0,0,0,0,0
"7183",31140,0,0,0,0,0,0,0,0,0,0,0,158.139569759369,0,0,0,0,0,0,0,0,0,0,0,0
"7184",31141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7185",31142,0,0,0,0,0,0,0,0,0,0,0,13.3375772237778,0,0,0,0,0,0,0,0,0,0,0,0
"7186",31143,0,0,0,0,0,0,0,0,0,0,0,148.881031870842,0,0,0,0,0,0,0,0,0,0,0,0
